Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
880-349,15,880-349PL2,Absent,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,191,32.0,2,0.0,3,0.0,0.046875,RS,0.05555555555555555,32.0,0.0,0.0,0.3333333333333333,RS,0.0625
880-349,16,880-349PL2,Absent,4169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,223,32.0,2,0.0,3,0.0,0.046875,RS,0.0625,32.0,0.0,0.0,0.0,RS,0.05555555555555555
880-349,17,880-349PL2,Absent,3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,255,32.0,1,0.0,2,0.0,0.03125,RS,0.03125,32.0,0.0,0.0,0.0,RS,0.0625
880-349,18,880-349PL2,Absent,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,287,32.0,1,0.0,2,0.0,0.03125,RS,0.03125,32.0,0.0,0.0,0.0,RS,0.03125
880-349,25,880-349PL2,Absent,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,126,32.0,1,0.0,2,0.0,0.03125,RS,0.03571428571428571,32.0,0.0,0.0,0.0,RS,0.03125
880-349,37,880-349PL2,Absent,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-163,32.0,1,1.0,2,1.0,0.03125,RS,0.03125,32.0,1.0,0.0,1.0,RS,0.03571428571428571
880-349,44,880-349PL2,Absent,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-227,32.0,1,1.0,2,1.0,0.03125,RS,0.03125,32.0,1.0,0.0,1.0,RS,0.03125
880-349,47,880-349PL2,Absent,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-227,32.0,1,1.0,2,1.0,0.03125,RS,0.03125,32.0,0.5,0.0,1.0,RS,0.03125
880-349,52,880-349PL2,Absent,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-259,32.0,1,1.0,2,1.0,0.03125,RS,0.03125,32.0,1.0,0.0,0.5,RS,0.03125
880-349,58,880-349PL2,Absent,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-355,32.0,1,1.0,2,1.0,0.03125,RS,0.03125,32.0,1.0,0.0,1.0,RS,0.03125
938-219,5,938-219PL1,Absent,58774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,64,65,57,1,53,52,6,63,7,59,58,55,54,50,51,62,61,60,23,56,22,48,17,15,41,24,25,8,46,47,18,16,40,9,43,10,45,11,19,39,36,42,12,26,44,27,20,38,37,14,13,34,28,35,21,4,31,30,32,2,33,29,3,-30.0,62,Unicorn_Absent,-1,-1,Unicorn_Absent,-82,-24.0,64,,64,,0.03125,ALL,1.0,,0.875,,,RS,
938-219,6,938-219PL1,Absent,46103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,27,28,1,29,30,31,6,38,55,26,50,51,25,54,32,39,56,0,49,52,21,24,33,40,0,0,3,53,0,0,37,17,16,8,48,2,22,23,36,18,19,43,20,9,0,0,35,41,42,11,45,46,10,0,34,4,15,44,12,47,13,14,5,-24.0,56,Unicorn_Absent,-1,-1,Unicorn_Absent,-106,3.0,56,0.875,64,0.09375,0.125,RS,0.875,-30.0,0.43333333333333335,62.0,,RS,1.0
938-219,7,938-219PL1,Absent,32176,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,0,0,0,0,0,3,15,0,0,30,0,0,0,17,19,0,0,0,0,0,0,21,22,24,25,7,8,9,11,13,23,0,0,6,5,10,12,14,20,0,0,29,28,0,0,0,16,0,0,0,0,0,0,18,1,0,0,26,27,0,0,2,3.0,29,Unicorn_Absent,-1,-1,Unicorn_Absent,-103,-1.0,30,0.43333333333333335,62,0.5197916666666667,0.515625,RS,0.46875,-24.0,0.32653061224489793,56.0,0.09375,RS,0.875
938-219,8,938-219PL1,Absent,27101,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,23,0,0,24,25,26,0,0,0,18,19,15,8,0,0,0,22,20,0,16,0,27,0,7,0,21,5,0,28,0,6,0,12,13,14,17,9,0,0,0,0,11,0,10,0,35,0,2,31,32,29,30,33,34,3,-1.0,33,Unicorn_Absent,-1,-1,Unicorn_Absent,-104,6.0,35,0.32653061224489793,64,0.5953443877551021,0.484375,RS,0.546875,3.0,0.5227272727272727,29.0,0.5197916666666667,RS,0.46875
938-219,9,938-219PL1,Absent,23741,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,17,0,16,0,25,0,0,18,0,0,0,22,0,24,0,19,0,21,29,0,23,0,26,20,30,7,0,0,0,0,27,0,8,11,28,6,0,15,0,32,31,10,12,0,14,0,3,34,0,9,13,0,0,4,6.0,26,Unicorn_Absent,-1,-1,Unicorn_Absent,-98,12.0,32,0.5227272727272727,61,0.3053977272727273,0.546875,RS,0.5,-1.0,0.325,33.0,0.5953443877551021,RS,0.546875
938-219,20,938-219PL1,Absent,28926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,43,45,48,51,54,56,62,41,44,46,49,52,55,57,63,42,1,7,50,6,3,58,64,38,39,47,8,53,9,59,65,36,37,2,14,15,4,61,66,34,35,10,13,27,21,60,26,33,11,28,29,5,24,16,18,32,31,12,30,22,23,19,25,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,0,32.0,64,1.0,64,0.0,1.0,ALL,1.0,32.0,1.0,0.0,0.75,ALL,0.5
938-219,23,938-219PL1,Absent,37999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,36,37,38,35,39,40,15,45,48,52,65,53,54,62,41,46,49,66,51,1,61,63,42,47,50,5,19,18,55,34,43,21,20,29,28,2,33,64,14,22,59,58,27,23,56,24,44,31,30,32,3,57,26,25,13,17,60,7,9,8,10,11,12,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,96,32.0,64,1.0,64,0.0,1.0,ALL,1.0,32.0,1.0,0.0,0.0,ALL,1.0
938-219,32,938-219PL1,Absent,35776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,25,26,13,1,28,30,11,24,2,56,55,46,43,44,29,23,58,57,54,47,3,45,31,8,59,60,53,6,41,42,7,22,61,5,52,48,39,40,32,21,62,63,51,4,37,38,33,20,64,65,50,49,35,36,34,9,19,18,14,15,16,17,10,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,362,32.0,64,1.0,64,1.0,1.0,ALL,1.0,10.0,1.0,22.0,1.0,ALL,1.0
938-219,42,938-219PL1,Absent,31391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,70,73,71,75,74,76,78,67,68,15,13,53,52,77,56,66,17,49,55,50,54,12,57,18,64,3,2,1,46,10,58,65,19,20,48,25,47,28,60,39,42,44,22,26,9,32,61,41,6,7,23,34,27,31,62,38,43,36,45,8,33,30,63,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,586,32.0,64,1.0,64,0.0,1.0,ALL,1.0,32.0,0.984375,0.0,0.0,RS,1.0
938-219,43,938-219PL1,Absent,29039,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,29,71,28,0,36,27,43,68,31,64,33,38,5,26,44,67,65,3,4,35,39,25,45,70,10,11,63,13,40,41,46,58,62,61,1,2,15,42,47,59,9,8,54,16,72,7,24,56,18,55,53,17,22,23,49,19,60,20,21,51,52,50,48,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,618,32.0,63,0.984375,63,0.015625,0.984375,RS,0.984375,32.0,0.984375,0.0,0.0,ALL,1.0
938-219,55,938-219PL1,Absent,28109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,35,36,11,37,38,39,40,32,67,65,63,61,12,60,59,31,10,66,1,62,13,57,41,68,69,9,64,14,58,5,42,29,53,54,55,15,4,56,19,28,3,2,16,17,18,6,20,27,48,49,8,50,51,52,44,26,25,47,23,46,22,45,21,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1002,32.0,64,1.0,64,0.0,1.0,ALL,1.0,32.0,0.625,0.0,0.015625,RS,0.984375
938-219,5,938-219PL2,Absent,28967,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,60,20,59,58,5,62,41,63,61,19,18,0,4,6,42,39,15,16,21,3,44,43,37,38,14,10,49,47,45,36,7,35,13,65,9,48,8,33,32,34,12,11,51,50,57,30,31,22,56,53,52,2,29,26,23,64,55,54,1,0,28,27,24,25,-30.0,62,Unicorn_Absent,-1,-1,Unicorn_Absent,-178,-24.0,62,,64,,0.03125,RS,0.96875,,0.96875,,,ALL,
938-219,6,938-219PL2,Absent,30383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,5,22,21,20,43,42,41,10,66,65,23,46,45,11,40,9,6,4,64,17,44,3,12,52,51,49,48,47,16,39,38,7,53,25,24,63,62,36,37,8,54,55,56,2,61,15,68,57,26,69,1,60,33,34,14,58,27,29,30,31,32,13,59,-24.0,56,Unicorn_Absent,-1,-1,Unicorn_Absent,-202,3.0,64,0.96875,64,0.09375,0.125,ALL,1.0,-30.0,0.953125,62.0,,RS,0.96875
938-219,7,938-219PL2,Absent,27004,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,34,35,6,0,5,8,73,71,33,37,7,38,39,42,9,72,70,69,68,10,44,45,43,4,63,1,67,11,48,47,46,51,0,65,66,12,49,2,50,3,30,14,13,60,59,57,52,56,61,29,27,26,25,24,53,54,62,15,17,18,20,0,22,55,3.0,29,Unicorn_Absent,-1,-1,Unicorn_Absent,-199,-1.0,61,0.953125,62,0.5197916666666667,0.515625,RS,0.953125,-24.0,0.921875,56.0,0.09375,RS,1.0
938-219,8,938-219PL2,Absent,25394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,63,61,27,26,35,64,57,2,31,59,62,60,36,34,51,56,55,32,0,24,38,33,52,54,50,4,3,66,65,40,20,19,18,49,47,48,5,41,21,0,16,15,46,45,44,42,22,7,6,68,67,14,13,43,23,70,8,69,9,10,11,12,-1.0,33,Unicorn_Absent,-1,-1,Unicorn_Absent,-200,6.0,62,0.921875,64,0.5953443877551021,0.484375,RS,0.96875,3.0,0.828125,29.0,0.5197916666666667,RS,0.953125
938-219,9,938-219PL2,Absent,21555,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,53,14,15,16,0,17,54,12,50,49,24,23,21,66,19,11,46,27,29,30,31,32,65,45,44,47,48,2,0,33,3,10,43,1,0,36,57,63,64,9,40,0,35,0,34,59,56,42,39,38,37,0,0,4,60,41,8,7,0,6,5,62,61,6.0,26,Unicorn_Absent,-1,-1,Unicorn_Absent,-194,12.0,55,0.828125,61,0.3053977272727273,0.546875,RS,0.859375,-1.0,0.7619047619047619,33.0,0.5953443877551021,RS,0.96875
938-219,20,938-219PL2,Absent,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-192,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,1.0,0.0,0.75,NOTHING,0.859375
938-219,23,938-219PL2,Present,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-192,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,1.0,0.0,0.0,NOTHING,1.0
938-219,32,938-219PL2,Present,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-214,-64.0,0,0.0,64,1.0,1.0,NOTHING,1.0,10.0,1.0,22.0,1.0,NOTHING,1.0
938-219,42,938-219PL2,Present,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-470,32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,-64.0,1.0,0.0,0.0,NOTHING,1.0
938-219,43,938-219PL2,Absent,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-438,-64.0,0,1.0,63,0.015625,0.984375,NOTHING,1.0,-64.0,1.0,0.0,0.0,NOTHING,1.0
938-219,55,938-219PL2,Present,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-822,-64.0,0,1.0,64,0.0,1.0,NOTHING,1.0,-64.0,1.0,0.0,0.015625,NOTHING,1.0
947-704,2,947-704PL1,Absent,28018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,32,33,36,37,40,2,15,18,31,34,35,38,39,3,14,19,30,43,44,42,41,4,13,21,29,45,54,55,64,5,12,20,28,46,53,56,63,6,11,22,27,48,52,57,62,7,10,23,26,47,51,58,61,8,9,24,25,49,50,59,60,8.0,24,Unicorn_Absent,-1,-1,Unicorn_Absent,-3,17.0,64,,64,,0.625,ALL,1.0,,1.0,,,ALL,
947-704,3,947-704PL1,Absent,22478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,17,18,41,40,42,64,63,1,16,19,38,39,43,61,62,3,15,20,37,36,44,60,59,4,14,21,22,35,45,52,57,5,13,24,23,34,46,51,58,6,12,25,26,33,47,53,54,7,10,28,27,32,48,50,55,8,11,9,29,31,30,49,56,17.0,15,Unicorn_Absent,-1,-1,Unicorn_Absent,14,16.0,64,1.0,64,0.78125,0.765625,ALL,1.0,8.0,1.0,24.0,,ALL,1.0
947-704,7,947-704PL1,Absent,21353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,32,33,48,49,64,3,15,18,31,34,47,50,63,4,2,19,30,35,46,51,62,5,14,20,29,36,45,52,61,6,13,21,28,37,43,60,65,7,12,22,27,38,44,58,59,8,11,23,26,39,42,54,57,9,10,24,25,40,41,55,56,3.0,29,Unicorn_Absent,-1,-1,Unicorn_Absent,81,-20.0,64,1.0,64,0.7837837837837838,0.546875,ALL,1.0,16.0,1.0,16.0,0.8076923076923077,ALL,1.0
947-704,8,947-704PL1,Absent,24678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,46,45,61,29,24,9,8,50,47,44,60,25,28,10,11,2,42,41,58,26,33,13,12,7,39,40,59,32,31,14,15,48,38,37,36,35,34,17,16,4,57,56,67,62,68,18,19,5,51,55,66,63,69,21,20,6,53,54,65,64,70,22,23,-20.0,52,Unicorn_Absent,-1,-1,Unicorn_Absent,61,-21.0,64,1.0,64,0.4716981132075472,0.1875,ALL,1.0,3.0,1.0,29.0,0.7837837837837838,ALL,1.0
